timestamp,symbol,asset_class,source,open,high,low,close,volume
2025-06-04 00:00:00+00:00,NVDA,equity,yfinance,142.19000244140625,142.38999938964844,139.5399932861328,141.9199981689453,167120800
2025-06-05 00:00:00+00:00,NVDA,equity,yfinance,142.1699981689453,144.0,138.8300018310547,139.99000549316406,231397900
2025-06-06 00:00:00+00:00,NVDA,equity,yfinance,142.50999450683594,143.27000427246094,141.50999450683594,141.72000122070312,153986200
2025-06-09 00:00:00+00:00,NVDA,equity,yfinance,143.19000244140625,145.0,141.94000244140625,142.6300048828125,185114500
2025-06-10 00:00:00+00:00,NVDA,equity,yfinance,142.69000244140625,144.2899932861328,141.52999877929688,143.9600067138672,155881900
2025-06-11 00:00:00+00:00,NVDA,equity,yfinance,144.61000061035156,144.99000549316406,141.8699951171875,142.8300018310547,167694000
2025-06-12 00:00:00+00:00,NVDA,equity,yfinance,141.97000122070312,145.0,141.85000610351562,145.0,162365000
2025-06-13 00:00:00+00:00,NVDA,equity,yfinance,142.47999572753906,143.5800018310547,140.85000610351562,141.97000122070312,180820600
2025-06-16 00:00:00+00:00,NVDA,equity,yfinance,143.35000610351562,146.17999267578125,143.1999969482422,144.69000244140625,183133700
2025-06-17 00:00:00+00:00,NVDA,equity,yfinance,144.49000549316406,145.22000122070312,143.77999877929688,144.1199951171875,139108000
2025-06-18 00:00:00+00:00,NVDA,equity,yfinance,144.00999450683594,145.64999389648438,143.1199951171875,145.47999572753906,161494100
2025-06-20 00:00:00+00:00,NVDA,equity,yfinance,145.4499969482422,146.1999969482422,142.64999389648438,143.85000610351562,242956200
2025-06-23 00:00:00+00:00,NVDA,equity,yfinance,142.5,144.77999877929688,142.02999877929688,144.1699981689453,154308900
2025-06-24 00:00:00+00:00,NVDA,equity,yfinance,145.55999755859375,147.9600067138672,145.5,147.89999389648438,187566100
2025-06-25 00:00:00+00:00,NVDA,equity,yfinance,149.27000427246094,154.4499969482422,149.25999450683594,154.30999755859375,269146500
2025-06-26 00:00:00+00:00,NVDA,equity,yfinance,155.97999572753906,156.72000122070312,154.0,155.02000427246094,198145700
2025-06-27 00:00:00+00:00,NVDA,equity,yfinance,156.0399932861328,158.7100067138672,155.25999450683594,157.75,263234500
2025-06-30 00:00:00+00:00,NVDA,equity,yfinance,158.39999389648438,158.66000366210938,155.9600067138672,157.99000549316406,194580300
2025-07-01 00:00:00+00:00,NVDA,equity,yfinance,156.2899932861328,157.1999969482422,151.49000549316406,153.3000030517578,213143600
2025-07-02 00:00:00+00:00,NVDA,equity,yfinance,152.97999572753906,157.60000610351562,152.97000122070312,157.25,171224100
2025-07-03 00:00:00+00:00,NVDA,equity,yfinance,158.3699951171875,160.97999572753906,157.77000427246094,159.33999633789062,143716100
2025-07-07 00:00:00+00:00,NVDA,equity,yfinance,158.1999969482422,159.30999755859375,157.33999633789062,158.24000549316406,140139000
2025-07-08 00:00:00+00:00,NVDA,equity,yfinance,159.3300018310547,160.22000122070312,158.38999938964844,160.0,138133000
